,title,text
608,Bupati Banggai Lantik Pengurus Pmi Kecamatan,"BANGGAI, MERCUSUAR – Bupati Banggai, H. Amirudin Tamoreka melantik sebanyak 253 pengurus Palang Merah Indonesia (PMI) Kecamatan se-Kabupaten Banggai periode 2023-2028, di ruang rapat umum Kantor Bupati Banggai, Selasa (6/2/2024). Pelantikan itu merupakan tindak lanjut hasil musyawarah rapat kerja, yang digelar pada akhir tahun 2023 lalu di Desa Biak, Kecamatan Luwuk Timur. Dalam sambutannya, Amirudin menekankan kepada para pengurus PMI di kecamatan, untuk dapat segera merumuskan dan melaksanakan program-program kemanusiaan, yang menjadi fokus PMI di wilayahnya masing-masing. “Saya ucapkan selamat kepada seluruh pengurus PMI kecamatan yang telah dilantik. Saya berharap, usai dilantik dan pulang ke kecamatan, semua sudah bisa membuat program-program kegiatannya,” kata Amirudin. Ia menegaskan, Pemerintah Kabupaten (Pemkab) Banggai tidak pernah menutup mata dan tidak sedikitpun mengurangi nilai-nilai anggaran yang disodorkan oleh PMI, karena PMI berisi relawan-relawan yang dibutuhkan oleh masyarakat. Pada kesempatan itu, Ketua PMI Provinsi Sulteng, Dr. Moh. Hidayat Lamakarate turut mengukuhkan Bupati Banggai, Amirudin Tamoreka sebagai pelindung PMI Banggai, berdasarkan UU nomor 1 tahun 2018 dan AD/ART PMI yang menyebutkan Bupati sebagai pelindung PMI tingkat kabupaten. “Saya memberikan apresiasi, penghormatan dan penghargaan kepada Bupati Banggai, yang hari ini telah kita sematkan rompi PMI warna merah, sebagai tanda di mana Bupati Banggai akan terus memberikan dukungan terhadap pelaksanaan kegiatan ke PMI-an di daerah ini,” kata Hidayat. Disematkannya Rompi PMI kepada Bupati Banggai, lanjutnya, juga sebagai simbol komitmen yang kuat terhadap dukungan pada pelaksanaan kegiatan PMI di Kabupaten Banggai. Pelantikan itu merupakan tindak lanjut hasil musyawarah rapat kerja, yang digelar pada akhir tahun 2023 lalu di Desa Biak, Kecamatan Luwuk Timur. Dalam sambutannya, Amirudin menekankan kepada para pengurus PMI di kecamatan, untuk dapat segera merumuskan dan melaksanakan program-program kemanusiaan, yang menjadi fokus PMI di wilayahnya masing-masing. “Saya ucapkan selamat kepada seluruh pengurus PMI kecamatan yang telah dilantik. Saya berharap, usai dilantik dan pulang ke kecamatan, semua sudah bisa membuat program-program kegiatannya,” kata Amirudin. Ia menegaskan, Pemerintah Kabupaten (Pemkab) Banggai tidak pernah menutup mata dan tidak sedikitpun mengurangi nilai-nilai anggaran yang disodorkan oleh PMI, karena PMI berisi relawan-relawan yang dibutuhkan oleh masyarakat. Pada kesempatan itu, Ketua PMI Provinsi Sulteng, Dr. Moh. Hidayat Lamakarate turut mengukuhkan Bupati Banggai, Amirudin Tamoreka sebagai pelindung PMI Banggai, berdasarkan UU nomor 1 tahun 2018 dan AD/ART PMI yang menyebutkan Bupati sebagai pelindung PMI tingkat kabupaten. “Saya memberikan apresiasi, penghormatan dan penghargaan kepada Bupati Banggai, yang hari ini telah kita sematkan rompi PMI warna merah, sebagai tanda di mana Bupati Banggai akan terus memberikan dukungan terhadap pelaksanaan kegiatan ke PMI-an di daerah ini,” kata Hidayat. Disematkannya Rompi PMI kepada Bupati Banggai, lanjutnya, juga sebagai simbol komitmen yang kuat terhadap dukungan pada pelaksanaan kegiatan PMI di Kabupaten Banggai. Dalam sambutannya, Amirudin menekankan kepada para pengurus PMI di kecamatan, untuk dapat segera merumuskan dan melaksanakan program-program kemanusiaan, yang menjadi fokus PMI di wilayahnya masing-masing. “Saya ucapkan selamat kepada seluruh pengurus PMI kecamatan yang telah dilantik. Saya berharap, usai dilantik dan pulang ke kecamatan, semua sudah bisa membuat program-program kegiatannya,” kata Amirudin. Ia menegaskan, Pemerintah Kabupaten (Pemkab) Banggai tidak pernah menutup mata dan tidak sedikitpun mengurangi nilai-nilai anggaran yang disodorkan oleh PMI, karena PMI berisi relawan-relawan yang dibutuhkan oleh masyarakat. Pada kesempatan itu, Ketua PMI Provinsi Sulteng, Dr. Moh. Hidayat Lamakarate turut mengukuhkan Bupati Banggai, Amirudin Tamoreka sebagai pelindung PMI Banggai, berdasarkan UU nomor 1 tahun 2018 dan AD/ART PMI yang menyebutkan Bupati sebagai pelindung PMI tingkat kabupaten. “Saya memberikan apresiasi, penghormatan dan penghargaan kepada Bupati Banggai, yang hari ini telah kita sematkan rompi PMI warna merah, sebagai tanda di mana Bupati Banggai akan terus memberikan dukungan terhadap pelaksanaan kegiatan ke PMI-an di daerah ini,” kata Hidayat. Disematkannya Rompi PMI kepada Bupati Banggai, lanjutnya, juga sebagai simbol komitmen yang kuat terhadap dukungan pada pelaksanaan kegiatan PMI di Kabupaten Banggai. “Saya ucapkan selamat kepada seluruh pengurus PMI kecamatan yang telah dilantik. Saya berharap, usai dilantik dan pulang ke kecamatan, semua sudah bisa membuat program-program kegiatannya,” kata Amirudin. Ia menegaskan, Pemerintah Kabupaten (Pemkab) Banggai tidak pernah menutup mata dan tidak sedikitpun mengurangi nilai-nilai anggaran yang disodorkan oleh PMI, karena PMI berisi relawan-relawan yang dibutuhkan oleh masyarakat. Pada kesempatan itu, Ketua PMI Provinsi Sulteng, Dr. Moh. Hidayat Lamakarate turut mengukuhkan Bupati Banggai, Amirudin Tamoreka sebagai pelindung PMI Banggai, berdasarkan UU nomor 1 tahun 2018 dan AD/ART PMI yang menyebutkan Bupati sebagai pelindung PMI tingkat kabupaten. “Saya memberikan apresiasi, penghormatan dan penghargaan kepada Bupati Banggai, yang hari ini telah kita sematkan rompi PMI warna merah, sebagai tanda di mana Bupati Banggai akan terus memberikan dukungan terhadap pelaksanaan kegiatan ke PMI-an di daerah ini,” kata Hidayat. Disematkannya Rompi PMI kepada Bupati Banggai, lanjutnya, juga sebagai simbol komitmen yang kuat terhadap dukungan pada pelaksanaan kegiatan PMI di Kabupaten Banggai. Ia menegaskan, Pemerintah Kabupaten (Pemkab) Banggai tidak pernah menutup mata dan tidak sedikitpun mengurangi nilai-nilai anggaran yang disodorkan oleh PMI, karena PMI berisi relawan-relawan yang dibutuhkan oleh masyarakat. Pada kesempatan itu, Ketua PMI Provinsi Sulteng, Dr. Moh. Hidayat Lamakarate turut mengukuhkan Bupati Banggai, Amirudin Tamoreka sebagai pelindung PMI Banggai, berdasarkan UU nomor 1 tahun 2018 dan AD/ART PMI yang menyebutkan Bupati sebagai pelindung PMI tingkat kabupaten. “Saya memberikan apresiasi, penghormatan dan penghargaan kepada Bupati Banggai, yang hari ini telah kita sematkan rompi PMI warna merah, sebagai tanda di mana Bupati Banggai akan terus memberikan dukungan terhadap pelaksanaan kegiatan ke PMI-an di daerah ini,” kata Hidayat. Disematkannya Rompi PMI kepada Bupati Banggai, lanjutnya, juga sebagai simbol komitmen yang kuat terhadap dukungan pada pelaksanaan kegiatan PMI di Kabupaten Banggai. Pada kesempatan itu, Ketua PMI Provinsi Sulteng, Dr. Moh. Hidayat Lamakarate turut mengukuhkan Bupati Banggai, Amirudin Tamoreka sebagai pelindung PMI Banggai, berdasarkan UU nomor 1 tahun 2018 dan AD/ART PMI yang menyebutkan Bupati sebagai pelindung PMI tingkat kabupaten. “Saya memberikan apresiasi, penghormatan dan penghargaan kepada Bupati Banggai, yang hari ini telah kita sematkan rompi PMI warna merah, sebagai tanda di mana Bupati Banggai akan terus memberikan dukungan terhadap pelaksanaan kegiatan ke PMI-an di daerah ini,” kata Hidayat. Disematkannya Rompi PMI kepada Bupati Banggai, lanjutnya, juga sebagai simbol komitmen yang kuat terhadap dukungan pada pelaksanaan kegiatan PMI di Kabupaten Banggai. “Saya memberikan apresiasi, penghormatan dan penghargaan kepada Bupati Banggai, yang hari ini telah kita sematkan rompi PMI warna merah, sebagai tanda di mana Bupati Banggai akan terus memberikan dukungan terhadap pelaksanaan kegiatan ke PMI-an di daerah ini,” kata Hidayat. Disematkannya Rompi PMI kepada Bupati Banggai, lanjutnya, juga sebagai simbol komitmen yang kuat terhadap dukungan pada pelaksanaan kegiatan PMI di Kabupaten Banggai. Disematkannya Rompi PMI kepada Bupati Banggai, lanjutnya, juga sebagai simbol komitmen yang kuat terhadap dukungan pada pelaksanaan kegiatan PMI di Kabupaten Banggai. "
603,"Berkendara dalam Kondisi Mabuk, Pemotor di Banggai Tewas Usai Tabrak Kios","Laporan Wartawan TribunPalu.com, Asnawi Zikri TRIBUNPALU.COM, BANGGAI -Kecelakaan tunggal terjadi di Jalan Trans Sulawesi DesaSamadoya , Kecamatan Kintom, KabupatenBanggai , Sulawesi Tengah, Selasa (6/2/2024) pukul 22.00 Wita. Kecelakaan ini dialami seorang pria berinisial AH, warga Desa Dimpalon, Kecamatan Kintom saat mengendarai sepeda motor CBR bernomor polisi DN 2246 RP. Pemotor 35 tahun itu dikabarkan tengah dirasuki minuman beralkohol alias mabuk saat berkendara. “Kurang hati-hati dan hilang kendali sehingga menabrak kios,” kata Kapolsek Kintom AKP Laata, Rabu (7/2/2024). Pada saat kecelakaan korban tidak menggunakan helm standar SNI. Ia diduga berkendara dalam keadaan mabuk. Akibatnya, korban mengalami luka lecet kaki, lutut dan bocor di kepala bagian atas hingga meregang nyawa. ""Korban sempat dievakuasi ke Puskesmas Kintom,” kata Laata. (*) "
729,Satpol PP Banggai Tertibkan Bendera Partai Politik di Tugu Adipura Luwuk,"Laporan Wartawan TribunPalu.com, Asnawi Zikri TRIBUNPALU.COM, BANGGAI - Puluhan anggota SatpolPPBanggai turun ke kawasan TuguAdipuraLuwuk untuk membersihkan bendera partai politik yang melanggar peraturan daerah tentang keindahan kota, Selasa (9/1/2024) sore. Atribut yang ditertibkan SatpolPPBanggai didominasi milik Partai Golkar dan Partai Gerindra. Dalam penertibannya, Satpol PP Banggai mencabut satu per satu bendera yang terpasang di bundaran Tugu Adipura Luwuk Langkah itu diambil sebagai respons terhadap pelanggaran peraturan daerah dan menjaga estetika kawasan tersebut. Pantauan TribunPalu.com, SatpolPPBanggai tak hanya menyasar atribut partai politik di tempat itu, tapi juga di sejumlah titik Kota Luwuk, KabupatenBanggai .(*)  "
395,"Tak Jaga Jarak Hingga Seruduk Truk, Pemotor Asal Batui Dilarikan ke RSUD Luwuk","BANGGAI RAYA- Pengendara motor di Kintom terjatuh setelah menabrak bagian belakang truk, Minggu (7/1/2024) sore.Korban berinisial LF (20) merupakan seorang mahasiswa, asal Desa Honbola, Kecamatan Batui, Banggai ini terlempar dari atas motor dan jatuh membentur aspal.Beruntung, korban masih selamat, meski mengalami luka lecet di tangan kiri dan benturan pada kepala.Saat itu juga korban ditolong warga dan personil Polsek Kintom dan dilarikan ke rumah sakit umum daerah Luwuk.Kapolsek Kintom AKP Laata, SH menjelaskan, peristiwa kecelakaan terjadi di Jalan Trans Sulawesi Desa Dimpalon Baru tepatnya dijembatan Hako, bermula saat korban melaju dengan sepeda motor N Max DN 6511 RL dari arah Nambo menuju Batui.Tanpa diduga, sebuah truk Dina DN 8491 CS yang dikemudiakan RP (46) warga Kota Palu juga bergerak searah di depannya tiba-tiba mengurangi kecepatan karena kondisi jalan rusak (jembatan belum teraspal).Karena jaraknya sudah terlalu dekat, motor korban langsung menghantam bagian belakang truk. Akibatnya, korban langsung terlempar jatuh dan menderita luka-luka.“Kesimpulan sementara penyebab kecelakaan adalah pemotor tidak memperhitungkan jarak dengan kendaraan didepannya,” kata Laata.Sementara itu barang bukti kini diamankan di Mapolsek Kintom. Begitu pula dengan sopir truck guna dimintai keterangannya.(*)"
708,Kabagren Polres Banggai Hadiri Peringatan HUT SMAN 2 Luwuk,"Polresbanggai.com– Kabagrenpolres banggaiKompol Maikun, SH, MH yang mewakili Wakapolres Kompol Pino Ary menghadiri peringatan HUT Ke-43 SMA Negeri 2luwukyang bertempat di lapangan SMAN 2 Luwuk, pada Senin (15/1/2024) Pukul 08.00 Wita.Hadir dalam kegiatan tersebutbupati banggai, Kodim 1308 LB, Kejari Banggai, Kadis Pendidikan, Asisten 1 Setda Banggai, Kadis Ketahanan Pangan, Kepsek dan Dewan Guru serta sekitar 300 alumni SMAN 2 Luwuk.Adapun rangkian kegiatan HUT yang bertemakan “Motivation, Solidarity And Incredible” dengan sub tema “Bersama Kita Wujudkan Peserta DidikPeserta Didik Bisa Kuat Berkarakter Yang Mampu Bersaing Di Era Global”.Dalam puncak HUT tersebut juga diberi penghargaan kepada siswa berprestasi. Selain itu, juga dilakukan peresmian ruang taman baca dan panggung sekolah serta peletakan batu pertama pembangunan gerbang sekolah.Kabagren dalam acara itu menyampaikan dengan HUT yang Ke 43 ini SMA Negeri 2 Luwuk bisa menciptakan siswanya sebagai generasi muda yang berkarakter dan penerus bangsa.“Semoga SMA Negeri 2 Luwuk menjadikan siswanya banyak berinovasi dan berprestasi sehingga bermanfaat bagi Bangsa dan Negara”, pesannya  "
726,Pria Mabuk di Banggai Ajak Duel Orangtua dengan Sajam Jenis Parang,"Laporan Wartawan TribunPalu.com, Asnawi Zikri TRIBUNPALU.COM, BANGGAI - Minuman keras (miras) masih menjadi sumber masalah di KabupatenBanggai , Sulawesi Tengah. Seperti yang terjadi di DesaPaisubololi , KecamatanBatuiSelatan , KabupatenBanggai . Seorang pria berinisial NA (40) mengamuk di rumah orang tuanya dengan menggunakan senjata tajam (sajam) jenis parang. Ironisnya lagi, ia bahkan mengajak duel orang tuanya untuk berkelahi. Seorang warga, ES (27), yang ingin melerai pelaku harus terkena sayatan parang di jari dan leher. ""Pelaku sudah dirasuki minuman keras,"" kata Kapolsek Batui, AKP Sudirman, Minggu (14/1/2024). Polisi langsung menangkap pelaku usai warga melapor karena sudah resah dengan perbuatan pelaku. Saat polisi datang, barang bukti berupa parang telah dibuang oleh pelaku. Pria ini langsung dibawa ke Mako Polsek Batui untuk dimintai keterangan. (*) "
424,"Dikerja Perusahaan Palu, Proyek Wisata Kilo Lima di Banggai Molor","BANGGAI RAYA-Proyek penataan lokasi wisata Kilo Lima Luwuk di Kabupaten Banggai yang dilaksanakan PT Makmur Sulteng Raya, molor dan hingga memasuki pekan kedua Januari 2024 ini belum selesai.Berdasarkan pantauan pada Rabu (10/1/2024), proyek yang dalam pagi anggaran Dinas PUPR Banggai tercantum Rp12,1 miliar dan pada papan proyek tertera angka Rp11,9 miliar, masih terus dikerja. Sejumlah pekerja terlihat masih terus melaksanakan aktivitas di proyek yang dibiayai APBD Banggai tahun 2023 itu.Berdasarkan data pada papan proyek, pekerjaan dengan nama kegiatan Penataan Landscape DTW (daerah tujuan wisata) Kilo Lima Luwuk Selatan itu, proses penandatangan kontraknya dilakukan pada tanggal 3 Agustus 2023, dengan waktu pelaksanaan 150 hari kalender. Bila mengacu pada hari kalender tersebut, maka pekerjaan seharusnya selesai pada tanggal 30 Desember 2023. Namun hingga menyeberang tahun, pekerjaan tersebut belum juga kelar.Berdasarkan catatan media ini dari pengumuman LPSE Banggai, perusahaan pelaksana pekerjaan yakni PT Makmur Sulteng Raya berasal dari Kota Palu, dengan alamat di jalan Sukarno Hatta Blok Bulu Tinti RT 001/RW 02 Kelurahan Tondo Kecamatan Mantikulore, Palu-Sulteng. DAR"
693,Pemkab Banggai Raih Nilai Indeks Tertinggi se-Sulteng pada Hasil Evaluasi SPBE oleh KemenPANRB RI,"DKISP BANGGAI – Pada Kamis (11/1/2024), Pemerintah Daerah Kabupaten Banggai memperoleh prestasi gemilang dengan meraih nilai indeks tertinggi se-Sulawesi Tengah pada Hasil Evaluasi Sistem Pemerintahan Berbasis Elektronik (SPBE).Keberhasilan ini diumumkan melalui Keputusan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Republik Indonesia Nomor 13 Tahun 2024 tentang Hasil Evaluasi Sistem Pemerintahan Berbasis Elektronik Pada Instansi Pusat dan Pemerintah Daerah Tahun 2023.Bupati Banggai, Ir. H. Amirudin, MM., AIFO dengan bangga, menyambut berita ini sebagai bukti nyata dari komitmen pemerintah daerah dalam mengimplementasikan dan meningkatkan Sistem Pemerintahan Berbasis Elektronik (SPBE).Nilai indeks tertinggi ini mencerminkan efektivitas dan efisiensi dalam penerapan dan pengoptimalan teknologi informasi di berbagai sektor pemerintahan.Melalui upaya kolektif dan inovatif, pemerintah daerah telah berhasil menciptakan lingkungan administratif yang efektif dan efisien, memberikan dampak positif pada pelayanan publik.Prestasi ini juga merupakan hasil dari kolaborasi antara berbagai instansi di Kabupaten Banggai, yang secara sinergis berupaya meningkatkan kualitas pelayanan publik melalui pemanfaatan teknologi.Ke depan, Pemerintah Daerah Kabupaten Banggai akan terus mengembangkan strategi dan solusi berbasis teknologi guna meningkatkan kualitas layanan serta mendukung visi pembangunan berkelanjutan.Pemerintah Daerah Kabupaten Banggai mengucapkan terima kasih atas kerja keras dan kerjasama semua pihak yang telah berkontribusi dalam mencapai keberhasilan ini.*Tim Liputan Dinas Komunikasi, Informatika, Statistik dan Persandian (DKISP) Kabupaten Banggai"
246,Wakapolres Banggai Pimpin Apel Kesiapan Malam Tahun Baru,"luwuk–Wakapolres Banggai Kompol Pino Ary, SH, SIK, MH, memimpin apel pengecekan personel gabungan pengamanan di Mapolsek Luwuk, Minggu (31/12/2023) sore.Dalam apel tersebut Wakapolres meminta anggota yang melaksanakan pengamanan agar bertugas dengan ikhlas dan penuh rasa tanggung jawab.“Saya rasa rekan-rekan semua sudah paham apa yang harus dilakukan. Tetap humanis kepada masyarakat,” jelasnya.Diapun berharap pelaksanaan pengamanan tahun baru ini berjalan aman, lancar dan kondusif hingga selesai.“Kita berdoa bersama-sama, semoga pelaksanaan malam tahun baru di wilayah hukumpolres banggaiaman dan kondusif,” harapnya.Adapun personel gabungan yakni terdiri dari personel Polres Banggai dibantu Brimob Kompi II Yon B Pelopor Nambo Luwuk, TNI, Sat Pol-PP, Senkom, Dishub, Orari dan stakeholder lainnya  "
425,TAPD Banggai Laut Terkesan Abaikan Disposisi Bupati Sofyan Kaepa Soal Media,"BANGGAI RAYA– Tim Anggaran Pemerintah Daerah (TAPD) Kabupaten Banggai Laut (Balut) terkesan sengaja mengabaikan instruksi Bupati Balut Sofyan Kaepa terkait disposisi anggaran lima media cetak untuk tahun anggaran 2024.Kelima media cetak tersebut yakni Mercusuar, Banggai Raya, Obor Motindok, Metro Sulawesi dan Luwuk Pos.Sedangkan disposisi Bupati Sofyan Kaepa tertanggal 30/11/2023 untuk beberapa instansi sudah disampaikan secara lansung maupun yang hanya sebagai tembusan.Kepala biro media cetak Mercusuar, Rahman Mustika menyatakan sikap bahwa TAPD Balut diduga kuat sengaja mengacuhkan disposisi Bupati Balut Sofyan Kaepa.“Sudah sangat jelas disposisi yang diberikan oleh Bupati kepada lima media cetak untuk tahun anggaran 2024, tapi Sekertaris daerah (Sekda) Ruslan Tolani sebagai Ketua TAPD Balut tidak menghiraukannya”, kata tegas Rahman dan diamini oleh Biro lainnya Rabu (10/1/2024).Hal yang sama juga dikatakan oleh kepala Biro media cetak Obor Motindok, Ikbal bahwa yang diherankan waktu pengusulan kontrak media dengan pemda kepada Bupati dan disetujuinya dihadiri pula oleh Sekda Balut Ruslan Tolani yang juga sebagai Ketua TAPD Balut.“Apa ini jajaran TAPD yang sengaja menolak kerja sama dengan media atau memang disposisi Bupati yang sengaja diabaikan atau juga TAPD menganggap media tidak ada apa-apanya buat daerah ini”, tegasnya. ASW"
397,"Ketua DPD Partai Golkar Kabupaten Banggai, Menyongsong Pemilu dengan Soliditas dan Demokrasi","“Ir. Benny Tamoreka Siap Kuningkan Kabupaten Banggai”KABAR LUWUK –Ketua DPD Partai Golkar Kabupaten Banggai,Menyongsong Pemilu denganSoliditas dan Demokrasi. Ir. Benny Tamoreka,Ketua Dewan Pimpinan Daerah (DPD) Partai GolkarKabupaten Banggai, menegaskan kesiapan partainya menghadapiPemilihan Umummendatang.Dalam keterangan persnya, Benny menyampaikan bahwa soliditas dan strategi menjadi kunci utama dalam mengawal kinerja tim di tingkat Provinsi maupun di tingkat daerah, khususnya di Kabupaten Banggai.Hal ini disampaikan kepada awak media saat usai melakukan penyerahan Bendera Partai Golkar di disekretariat Komplek Halimun, Senin 8/1/2024.“Partai Golkar tetap solid dan selalu memantau semua kerja tim, baik itu di tingkat Provinsi maupun tingkat daerah, khususnya di Kabupaten Banggai,” ujar Benny Tamoreka.Mengenai keputusan Dewan Pimpinan Pusat (DPP) terkait majunya Syamsul Bahri Mang sebagai calon Bursa Bupati Banggai, Benny Tamoreka menyatakan dukungan penuh.“Apapun keputusan DPP, tetap kita dukung dan siap untuk mengkampanyekan. Solidaritas partai adalah kunci keberhasilan dalam perhelatan politik ini,” tegasnya.Dalam merancang strategi untuk memenangkan Partai Golkar di Kabupaten Banggai, Benny Tamoreka menyoroti proses perekrutan kader dan calon legislatif (Caleg).Kabupaten Banggai telah menetapkan beberapa syarat yang harus dipenuhi oleh Caleg Partai Golkar, termasuk menjadi kader partai, tokoh masyarakat di dapil masing-masing, dan memiliki pendidikan setara.“Proses perekrutan ini menjadi langkah awal untuk memastikan bahwa calon dari Partai Golkar memiliki kualifikasi yang memadai, baik sebagai kader partai maupun tokoh masyarakat,” paparnya.Benny Tamoreka menekankan pentingnya peran kader partai dan tokoh masyarakat dalam mempengaruhi opini publik dan membentuk konsep arah politik.“Kader dan tokoh masyarakat yang terlibat dapat menjadi ujung tombak dalam membangun citra positif Partai Golkar di masyarakat,” tambahnya.Dengan tagline “Golkar Menang Rakyat Sejahtera,” Partai Golkar berkomitmen membuktikan bahwa partai ini adalah cerminan demokrasi dan jaminan demokrasi Indonesia.Benny Tamoreka menekankan bahwa partai ini bukan milik segelintir orang, melainkan milik seluruh rakyat Indonesia.Ia juga menegaskan keterlibatan semua pihak, termasuk caleg, dalam menyampaikan solusi bagi berbagai masalah masyarakat.“Partai Golkar adalah partai yang mengedepankan prinsip demokrasi Indonesia, dengan pembatasan dua periode kecuali ada intervensi pusat untuk mengakomodasi prestasi kader yang luar biasa,” ungkap Benny Tamoreka, menjelaskan komitmen partainya terhadap prinsip demokrasi yang berlaku di Indonesia.Seiring dengan perkembangan politik di Kabupaten Banggai, Partai Golkar siap berkontribusi dalam mewujudkan pesta demokrasi yang berkualitas dan memberikan keadilan bagi seluruh rakyat Indonesia.  ( MAM ) **Penulis : Imam Muslik  ( Jurnalis Luwuk )"
642,Polisi jalan kaki kawal distribusi logistik Pemilu pedalaman Banggai,"Banggai, Sulawesi Tengah (ANTARA) - Empat personel Kepolisian Resor (Polres) Banggai, Polda Sulawesi Tengah(Sulteng) mengawal distribusi logistik Pemilu 2024 hingga ke wilayah pedalaman Kecamatan Pagimana, Kabupaten Banggai dengan berjalan kaki. ""Karena jaraknya yang cukup jauh sekitar tiga hari berjalan kaki, sehingga logistik Pemilu 2024 ke Tempat Pemungutan Suara (TPS) Desa Baloa Doda, Kecamatan Pagimana didistribusikan lebih awal mulai tanggal 8 Februari,"" kata Kapolsek Pagimana AKP Makmur di Kabupaten Banggai, Jumat. Ia mengemukakan pengawalan distribusi logistik dilakukan lebih awal ke TPS di desa tersebut untuk mengantisipasi kondisi cuaca yang tak menentu. Sementara itu, pendistribusian logistik pemilu di Kabupaten Banggai ke setiap kecamatan telah mulai dilakukan dari tanggal 5 Februari 2024, untuk 1.211 TPS yang ada di daerah itu. Kapolsek menyebut empat personel Polres Banggai yang ditugaskan yakni Aiptu Frets Adolof Rombot, Bripka Agus Tongkasi, Brigpol Mohammad Rifandi Yasin dan Brigpol I Gede Aryadi Oka. Dalam perjalanan, kata dia, para petugas yang terdiri dari TNI-Polri, Kelompok Penyelenggara Pemungutan Suara (KPPS), Panitia Pemungutan Suara (PPS) dan warga setempat harus mendaki gunung, melewati hutan belantara dan menerjang beberapa sungai yang deras untuk sampai ke desa tersebut. ""Pengawalan logistik Pemilu yang terdiri dari kotak dan surat suara serta dokumen lainnya ini dilakukan sebagai wujud komitmen Polri menyukseskan pesta demokrasi,"" katanya. Ia mengemukakan, dalam perjalanan pengawalan itu, tim yang bertugas membawa perbekalan makanan seadanya, seperti beras, mi instan, sarden dan lainnya. ""Semua ini dilakukan sebagai wujud dedikasi agar pelaksanaan Pemilu 2024 tahap pencoblosan pada 14 Pebruari nanti dapat berjalan lancar,"" katanya. Karena itu, dia berharap tim yang bertugas tidak mendapatkan kendala dan hambatan, seperti hujan deras serta hewan buas dalam perjalanan itu. Pewarta: Nur Amalia Amir Editor: Guido Merung Copyright © ANTARA 2024"
143,"Tahun Depan, Unismuh Luwuk Terima Hibah Rp2 Miliar","BANGGAI RAYA- Kontribusi Universitas Muhammadiyah (Unismuh) Luwuk dalam menyiapkan sumber daya manusia (SDM) yang unggul dan mumpuni untuk daerah tak perlu diragukan.Terbaru, kampus hijau berhasil melahirkan 768 lulusan sarjana baru yang dikukuhkan dalam prosesi wisuda, Senin 18 Desember 2023 di Hotel Estrella Luwuk.Atas kontribusi itu, Unismuh Luwuk mendapat apresiasi yang tinggi dari Bupati Banggai, Ir. H. Amirudin.Sebagai bentuk apresiasi dan dukungan, Pemda Banggai menyiapkan dana hibah untuk Unismuh Luwuk.Tidak tanggung-tanggung, dana hibah yang dijanjikan Bupati Banggai, Ir. H. Amirudin sebesar Rp2 Miliar.“Tahun 2022, dana hibah kita berikan kurang lebih Rp1 M. Karena tidak bisa diberikan setiap tahun, maka Insya Allah tahun 2024 kita kembali kasih hibah Rp2 Miliar,” ungkap Bupati yang disambut tepuk tangan tamu undangan.Ia berharap, dana hibah Rp2 M ini nantinya dapat bermanfaat bagi Unismuh Luwuk dalam pengembangan kampus dan melahirkan SDM-SDM yang berkualitas.Sebelumnya, orang nomor satu di Banggai itu juga menyampaikan selamat dan apresiasi kepada Unismuh Luwuk yang telah menelurkan sarjana yang cukup siginifikan.“Tahun ini Kabupaten Banggai telah melahirkan 1000 lebih sarjana, dari 2 universitas. Sebelumnya Untika melahirkan 400 sarjana, dan saat ini Unismuh Luwuk menelurkan 700 lebih sarjana,” terangnya.Capaian ini kata Bupati, cukup luar biasa dan patut diapresiasi. “Insya Allah tahun depan Unismuh Luwuk mewisuda lulusan sarjana strata dua,” kata Bupati.Pemberian hibah Rp2 Miliar itu, mendapat apresiasi dari Pimpinan Pusat Muhammadiyah, Ketua Bidang Pendidikan kebudayaan dan olah raga, Prof Dr Irwan Akib, M.Pd.“Terima kasih Pak Bupati, tadi disampaikan ada dana hibah untuk Unismuh Luwuk Rp2 M. Semoga hibah itu dapat dimanfaatkan sebaik-baiknya,” kata Irwan Akib.Ia meyakini, ketika Perguruan Tinggi Muhammadiyah (PTM) mendapat hibah Rp2 M, maka bangunan yang dibangun lebih dari itu bahkan bisa bernilai Rp3 M. (*)"
